C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_11_951.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_11_951.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_11_951.jpg, 0, 0.2063211, 0, 0.08080412
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_12_055.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_12_055.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_12_055.jpg, 0, 0.5036496, 0, 0.5650485
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_12_158.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_12_158.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_12_158.jpg, 0, 0.8110105, 0, 1.341047
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_12_259.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_12_259.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_12_259.jpg, 0, 1, 0, 2.537517
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_12_361.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_12_361.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_12_361.jpg, -0.0726285, 1, 0, 3.709905
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_12_465.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_12_465.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_12_465.jpg, -0.168453, 1, 0, 5.100182
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_12_567.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_12_567.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_12_567.jpg, 0, 1, 0, 6.252468
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_12_672.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_12_672.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_12_672.jpg, -0.0192171, 1, 0, 7.396175
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_12_775.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_12_775.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_12_775.jpg, -0.3127373, 1, 0, 8.50457
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_12_879.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_12_879.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_12_879.jpg, -0.3543776, 1, 0, 9.58261
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_12_982.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_12_982.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_12_982.jpg, 0, 1, 0, 10.91156
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_13_083.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_13_083.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_13_083.jpg, -0.0629388, 1, 0, 12.1354
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_13_188.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_13_188.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_13_188.jpg, -0.3594744, 1, 0, 13.03795
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_13_293.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_13_293.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_13_293.jpg, -0.2378898, 1, 0, 13.98787
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_13_397.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_13_397.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_13_397.jpg, 0, 1, 0, 15.09633
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_13_502.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_13_502.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_13_502.jpg, -0.0594474, 1, 0, 16.22709
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_13_602.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_13_602.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_13_602.jpg, -0.4157085, 1, 0, 17.39498
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_13_707.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_13_707.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_13_707.jpg, -0.1020138, 1, 0, 18.40056
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_13_811.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_13_811.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_13_811.jpg, -0.1238001, 1, 0, 19.44102
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_13_913.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_13_913.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_13_913.jpg, -0.01600921, 1, 0, 20.42688
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_14_015.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_14_015.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_14_015.jpg, 0, 1, 0, 21.44428
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_14_116.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_14_116.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_14_116.jpg, 0, 1, 0, 22.42431
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_14_217.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_14_217.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_14_217.jpg, -0.0682947, 1, 0, 23.41322
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_14_321.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_14_321.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_14_321.jpg, -0.368706, 1, 0, 24.3123
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_14_426.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_14_426.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_14_426.jpg, -0.5746794, 1, 0, 25.20381
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_14_529.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_14_529.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_14_529.jpg, -0.2855895, 1, 0, 26.1496
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_14_633.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_14_633.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_14_633.jpg, 0, 1, 0, 27.0891
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_14_738.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_14_738.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_14_738.jpg, 0, 1, 0, 28.01265
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_14_841.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_14_841.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_14_841.jpg, 0, 1, 0, 28.93788
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_14_945.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_14_945.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_14_945.jpg, -0.1315335, 1, 0, 30.03304
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_15_050.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_15_050.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_15_050.jpg, -0.4271193, 1, 0, 30.1524
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_15_152.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_15_152.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_15_152.jpg, -0.1643679, 1, 0, 30.19214
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_15_254.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_15_254.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_15_254.jpg, 0, 1, 0, 30.18895
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_15_355.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_15_355.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_15_355.jpg, 0, 1, 0, 30.19016
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_15_460.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_15_460.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_15_460.jpg, 0, 1, 0, 30.19028
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_15_564.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_15_564.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_15_564.jpg, 0, 1, 0, 30.19028
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_15_667.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_15_667.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_15_667.jpg, -0.2381742, 1, 0, 30.17525
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_15_770.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_15_770.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_15_770.jpg, -0.2666388, 1, 0, 30.18345
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_15_875.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_15_875.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_15_875.jpg, 0, 1, 0, 30.18864
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_15_978.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_15_978.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_15_978.jpg, 0, 1, 0, 30.18998
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_16_083.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_16_083.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_16_083.jpg, 0, 1, 0, 30.19027
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_16_183.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_16_183.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_16_183.jpg, -0.2154015, 1, 0, 30.17886
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_16_288.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_16_288.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_16_288.jpg, -0.1429485, 1, 0, 30.19021
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_16_389.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_16_389.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_16_389.jpg, 0, 1, 0, 30.18962
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_16_495.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_16_495.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_16_495.jpg, 0, 1, 0, 30.19013
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_16_595.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_16_595.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_16_595.jpg, 0, 1, 0, 30.19031
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_16_699.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_16_699.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_16_699.jpg, 0, 1, 0, 30.19037
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_16_803.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_16_803.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_16_803.jpg, -0.3501492, 1, 0, 30.16268
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_16_907.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_16_907.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_16_907.jpg, -0.2778695, 1, 0, 30.18647
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_17_013.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_17_013.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_17_013.jpg, 0, 1, 0, 30.18715
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_17_115.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_17_115.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_17_115.jpg, 0, 1, 0, 30.1898
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_17_220.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_17_220.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_17_220.jpg, 0, 1, 0, 30.19027
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_17_322.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_17_322.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_17_322.jpg, 0, 1, 0, 30.19038
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_17_424.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_17_424.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_17_424.jpg, 0, 1, 0, 30.19033
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_17_530.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_17_530.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_17_530.jpg, 0, 1, 0, 30.19034
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_17_632.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_17_632.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_17_632.jpg, 0, 1, 0, 30.1903
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_17_738.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_17_738.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_17_738.jpg, -0.1722456, 1, 0, 30.18185
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_17_843.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_17_843.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_17_843.jpg, -0.1834251, 1, 0, 30.18844
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_17_949.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_17_949.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_17_949.jpg, 0, 1, 0, 30.18927
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_18_053.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_18_053.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_18_053.jpg, 0, 1, 0, 30.19018
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_18_153.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_18_153.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_18_153.jpg, 0, 1, 0, 30.18962
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_18_261.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_18_261.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_18_261.jpg, 0, 1, 0, 30.19029
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_18_367.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_18_367.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_18_367.jpg, 0, 1, 0, 30.18989
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_18_469.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_18_469.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_18_469.jpg, -0.0253215, 1, 0, 30.19016
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_18_572.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_18_572.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_18_572.jpg, -0.3119226, 1, 0, 30.1675
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_18_675.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_18_675.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_18_675.jpg, -0.0438942, 1, 0, 30.19061
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_18_776.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_18_776.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_18_776.jpg, 0, 1, 0, 30.18992
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_18_878.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_18_878.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_18_878.jpg, 0, 1, 0, 30.19027
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_18_981.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_18_981.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_18_981.jpg, 0, 1, 0, 30.19031
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_19_081.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_19_081.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_19_081.jpg, 0, 1, 0, 30.18993
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_19_183.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_19_183.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_19_183.jpg, 0, 1, 0, 30.19029
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_19_288.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_19_288.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_19_288.jpg, 0, 1, 0, 30.19008
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_19_389.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_19_389.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_19_389.jpg, -0.0456993, 1, 0, 30.18981
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_19_495.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_19_495.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_19_495.jpg, -0.3406431, 1, 0, 30.16274
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_19_601.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_19_601.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_19_601.jpg, -0.09070858, 1, 0, 30.19116
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_19_702.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_19_702.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_19_702.jpg, 0, 1, 0, 30.18987
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_19_806.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_19_806.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_19_806.jpg, -0.1418859, 1, 0, 30.18676
C:\Users\14849\Desktop\Data\IMG\center_2020_08_02_20_46_19_911.jpg, C:\Users\14849\Desktop\Data\IMG\left_2020_08_02_20_46_19_911.jpg, C:\Users\14849\Desktop\Data\IMG\right_2020_08_02_20_46_19_911.jpg, -0.3942747, 1, 0, 30.15957
